# Bai toan truyen nhiet 1D
# Phuong phap sai phan huu han hien
#
# N_x    = 101
# N_time = 600
# l      = 0.5
# t_max  = 1800.0
#
# Cot du lieu: j   i   t   x   u
    4    18  1.20200334e+01  9.00000000e-02  9.45470505e+01
    4    19  1.20200334e+01  9.50000000e-02  9.55506295e+01
    4    20  1.20200334e+01  1.00000000e-01  9.63699637e+01
    4    21  1.20200334e+01  1.05000000e-01  9.70334852e+01
    4    22  1.20200334e+01  1.10000000e-01  9.75653674e+01
    4    23  1.20200334e+01  1.15000000e-01  9.79858518e+01
    4    24  1.20200334e+01  1.20000000e-01  9.83115916e+01
    4    25  1.20200334e+01  1.25000000e-01  9.85559869e+01
    4    26  1.20200334e+01  1.30000000e-01  9.87294941e+01
    4    27  1.20200334e+01  1.35000000e-01  9.88399015e+01
    4    28  1.20200334e+01  1.40000000e-01  9.88925635e+01
    4    29  1.20200334e+01  1.45000000e-01  9.88905937e+01
    4    30  1.20200334e+01  1.50000000e-01  9.88350182e+01
    4    31  1.20200334e+01  1.55000000e-01  9.87248923e+01
    4    32  1.20200334e+01  1.60000000e-01  9.85573907e+01
    4    33  1.20200334e+01  1.65000000e-01  9.83278775e+01
    4    34  1.20200334e+01  1.70000000e-01  9.80299717e+01
    4    35  1.20200334e+01  1.75000000e-01  9.76556219e+01
    4    36  1.20200334e+01  1.80000000e-01  9.71952110e+01
    4    37  1.20200334e+01  1.85000000e-01  9.66377129e+01
    4    38  1.20200334e+01  1.90000000e-01  9.59709283e+01
    4    39  1.20200334e+01  1.95000000e-01  9.51818306e+01
    4    40  1.20200334e+01  2.00000000e-01  9.42570512e+01
    4    41  1.20200334e+01  2.05000000e-01  9.31835363e+01
    4    42  1.20200334e+01  2.10000000e-01  9.19493997e+01
    4    43  1.20200334e+01  2.15000000e-01  9.05449831e+01
    4    44  1.20200334e+01  2.20000000e-01  8.89641152e+01
    4    45  1.20200334e+01  2.25000000e-01  8.72055230e+01
    4    46  1.20200334e+01  2.30000000e-01  8.52742994e+01
    4    47  1.20200334e+01  2.35000000e-01  8.31832612e+01
    4    48  1.20200334e+01  2.40000000e-01  8.09539507e+01
    4    49  1.20200334e+01  2.45000000e-01  7.86169489e+01
    4    50  1.20200334e+01  2.50000000e-01  7.62111127e+01
    4    51  1.20200334e+01  2.55000000e-01  7.37813825e+01
    4    52  1.20200334e+01  2.60000000e-01  7.13750480e+01
    4    53  1.20200334e+01  2.65000000e-01  6.90370182e+01
    4    54  1.20200334e+01  2.70000000e-01  6.68060852e+01
    4    55  1.20200334e+01  2.75000000e-01  6.47127281e+01
    4    56  1.20200334e+01  2.80000000e-01  6.27783446e+01
    4    57  1.20200334e+01  2.85000000e-01  6.10155555e+01
    4    58  1.20200334e+01  2.90000000e-01  5.94291954e+01
    4    59  1.20200334e+01  2.95000000e-01  5.80176564e+01
    4    60  1.20200334e+01  3.00000000e-01  5.67743371e+01
    4    61  1.20200334e+01  3.05000000e-01  5.56890304e+01
    4    62  1.20200334e+01  3.10000000e-01  5.47491532e+01
    4    63  1.20200334e+01  3.15000000e-01  5.39407707e+01
    4    64  1.20200334e+01  3.20000000e-01  5.32494028e+01
    4    65  1.20200334e+01  3.25000000e-01  5.26606254e+01
    4    66  1.20200334e+01  3.30000000e-01  5.21604870e+01
    4    67  1.20200334e+01  3.35000000e-01  5.17357699e+01
    4    68  1.20200334e+01  3.40000000e-01  5.13741232e+01
    4    69  1.20200334e+01  3.45000000e-01  5.10640955e+01
    4    70  1.20200334e+01  3.50000000e-01  5.07950896e+01
    4    71  1.20200334e+01  3.55000000e-01  5.05572579e+01
    4    72  1.20200334e+01  3.60000000e-01  5.03413540e+01
    4    73  1.20200334e+01  3.65000000e-01  5.01385514e+01
    4    74  1.20200334e+01  3.70000000e-01  4.99402377e+01
    4    75  1.20200334e+01  3.75000000e-01  4.97377902e+01
    4    76  1.20200334e+01  3.80000000e-01  4.95223366e+01
    4    77  1.20200334e+01  3.85000000e-01  4.92845045e+01
    4    78  1.20200334e+01  3.90000000e-01  4.90141621e+01
    4    79  1.20200334e+01  3.95000000e-01  4.87001548e+01
    4    80  1.20200334e+01  4.00000000e-01  4.83300417e+01
    4    81  1.20200334e+01  4.05000000e-01  4.78898405e+01
    4    82  1.20200334e+01  4.10000000e-01  4.73637919e+01
    4    83  1.20200334e+01  4.15000000e-01  4.67341599e+01
    4    84  1.20200334e+01  4.20000000e-01  4.59810882e+01
    4    85  1.20200334e+01  4.25000000e-01  4.50825436e+01
    4    86  1.20200334e+01  4.30000000e-01  4.40143799e+01
    4    87  1.20200334e+01  4.35000000e-01  4.27505685e+01
    4    88  1.20200334e+01  4.40000000e-01  4.12636456e+01
    4    89  1.20200334e+01  4.45000000e-01  3.95254337e+01
    4    90  1.20200334e+01  4.50000000e-01  3.75080944e+01
    4    91  1.20200334e+01  4.55000000e-01  3.51855659e+01
    4    92  1.20200334e+01  4.60000000e-01  3.25354165e+01
    4    93  1.20200334e+01  4.65000000e-01  2.95411176e+01
    4    94  1.20200334e+01  4.70000000e-01  2.61946758e+01
    4    95  1.20200334e+01  4.75000000e-01  2.24994811e+01
    4    96  1.20200334e+01  4.80000000e-01  1.84731091e+01
    4    97  1.20200334e+01  4.85000000e-01  1.41496613e+01
    4    98  1.20200334e+01  4.90000000e-01  9.58106541e+00
    4    99  1.20200334e+01  4.95000000e-01  4.83661378e+00
    4   100  1.20200334e+01  5.00000000e-01  0.00000000e+00

    5     0  1.50250417e+01  0.00000000e+00  0.00000000e+00
    5     1  1.50250417e+01  5.00000000e-03  8.46859334e+00
    5     2  1.50250417e+01  1.00000000e-02  1.68213204e+01
    5     3  1.50250417e+01  1.50000000e-02  2.49489115e+01
    5     4  1.50250417e+01  2.00000000e-02  3.27542957e+01
    5     5  1.50250417e+01  2.50000000e-02  4.01566049e+01
    5     6  1.50250417e+01  3.00000000e-02  4.70933959e+01
    5     7  1.50250417e+01  3.50000000e-02  5.35212153e+01
    5     8  1.50250417e+01  4.00000000e-02  5.94148144e+01
    5     9  1.50250417e+01  4.50000000e-02  6.47653869e+01
    5    10  1.50250417e+01  5.00000000e-02  6.95782034e+01
    5    11  1.50250417e+01  5.50000000e-02  7.38699620e+01
    5    12  1.50250417e+01  6.00000000e-02  7.76661096e+01
    5    13  1.50250417e+01  6.50000000e-02  8.09983144e+01
    5    14  1.50250417e+01  7.00000000e-02  8.39022067e+01
    5    15  1.50250417e+01  7.50000000e-02  8.64154478e+01
    5    16  1.50250417e+01  8.00000000e-02  8.85761492e+01
    5    17  1.50250417e+01  8.50000000e-02  9.04216307e+01
    5    18  1.50250417e+01  9.00000000e-02  9.19874910e+01
    5    19  1.50250417e+01  9.50000000e-02  9.33069488e+01
    5    20  1.50250417e+01  1.00000000e-01  9.44104133e+01
    5    21  1.50250417e+01  1.05000000e-01  9.53252370e+01
    5    22  1.50250417e+01  1.10000000e-01  9.60756122e+01
    5    23  1.50250417e+01  1.15000000e-01  9.66825729e+01
    5    24  1.50250417e+01  1.20000000e-01  9.71640706e+01
    5    25  1.50250417e+01  1.25000000e-01  9.75350999e+01
    5    26  1.50250417e+01  1.30000000e-01  9.78078515e+01
    5    27  1.50250417e+01  1.35000000e-01  9.79918795e+01
    5    28  1.50250417e+01  1.40000000e-01  9.80942712e+01
    5    29  1.50250417e+01  1.45000000e-01  9.81198140e+01
    5    30  1.50250417e+01  1.50000000e-01  9.80711563e+01
    5    31  1.50250417e+01  1.55000000e-01  9.79489643e+01
    5    32  1.50250417e+01  1.60000000e-01  9.77520762e+01
    5    33  1.50250417e+01  1.65000000e-01  9.74776631e+01
    5    34  1.50250417e+01  1.70000000e-01  9.71214026e+01
    5    35  1.50250417e+01  1.75000000e-01  9.66776769e+01
    5    36  1.50250417e+01  1.80000000e-01  9.61398075e+01
    5    37  1.50250417e+01  1.85000000e-01  9.55003374e+01
    5    38  1.50250417e+01  1.90000000e-01  9.47513756e+01
    5    39  1.50250417e+01  1.95000000e-01  9.38850108e+01
    5    40  1.50250417e+01  2.00000000e-01  9.28938048e+01
    5    41  1.50250417e+01  2.05000000e-01  9.17713629e+01
    5    42  1.50250417e+01  2.10000000e-01  9.05129748e+01
    5    43  1.50250417e+01  2.15000000e-01  8.91163060e+01
    5    44  1.50250417e+01  2.20000000e-01  8.75821022e+01
    5    45  1.50250417e+01  2.25000000e-01  8.59148558e+01
    5    46  1.50250417e+01  2.30000000e-01  8.41233604e+01
    5    47  1.50250417e+01  2.35000000e-01  8.22210674e+01
    5    48  1.50250417e+01  2.40000000e-01  8.02261467e+01
    5    49  1.50250417e+01  2.45000000e-01  7.81611625e+01
    5    50  1.50250417e+01  2.50000000e-01  7.60523015e+01
    5    51  1.50250417e+01  2.55000000e-01  7.39281528e+01
    5    52  1.50250417e+01  2.60000000e-01  7.18181340e+01
    5    53  1.50250417e+01  2.65000000e-01  6.97507709e+01
    5    54  1.50250417e+01  2.70000000e-01  6.77521198e+01
    5    55  1.50250417e+01  2.75000000e-01  6.58445421e+01
    5    56  1.50250417e+01  2.80000000e-01  6.40459223e+01
    5    57  1.50250417e+01  2.85000000e-01  6.23693302e+01
    5    58  1.50250417e+01  2.90000000e-01  6.08230636e+01
    5    59  1.50250417e+01  2.95000000e-01  5.94109823e+01
    5    60  1.50250417e+01  3.00000000e-01  5.81330340e+01
    5    61  1.50250417e+01  3.05000000e-01  5.69858851e+01
    5    62  1.50250417e+01  3.10000000e-01  5.59635822e+01
    5    63  1.50250417e+01  3.15000000e-01  5.50581903e+01
    5    64  1.50250417e+01  3.20000000e-01  5.42603705e+01
    5    65  1.50250417e+01  3.25000000e-01  5.35598749e+01
    5    66  1.50250417e+01  3.30000000e-01  5.29459486e+01
    5    67  1.50250417e+01  3.35000000e-01  5.24076374e+01
    5    68  1.50250417e+01  3.40000000e-01  5.19340060e+01
    5    69  1.50250417e+01  3.45000000e-01  5.15142736e+01
    5    70  1.50250417e+01  3.50000000e-01  5.11378794e+01
    5    71  1.50250417e+01  3.55000000e-01  5.07944852e+01
    5    72  1.50250417e+01  3.60000000e-01  5.04739287e+01
    5    73  1.50250417e+01  3.65000000e-01  5.01661353e+01
    5    74  1.50250417e+01  3.70000000e-01  4.98609976e+01
    5    75  1.50250417e+01  3.75000000e-01  4.95482320e+01
    5    76  1.50250417e+01  3.80000000e-01  4.92172183e+01
    5    77  1.50250417e+01  3.85000000e-01  4.88568318e+01
    5    78  1.50250417e+01  3.90000000e-01  4.84552745e+01
    5    79  1.50250417e+01  3.95000000e-01  4.79999145e+01
    5    80  1.50250417e+01  4.00000000e-01  4.74771441e+01
    5    81  1.50250417e+01  4.05000000e-01  4.68722673e+01
    5    82  1.50250417e+01  4.10000000e-01  4.61694311e+01
    5    83  1.50250417e+01  4.15000000e-01  4.53516165e+01
    5    84  1.50250417e+01  4.20000000e-01  4.44007077e+01
    5    85  1.50250417e+01  4.25000000e-01  4.32976591e+01
    5    86  1.50250417e+01  4.30000000e-01  4.20227837e+01
    5    87  1.50250417e+01  4.35000000e-01  4.05561817e+01
    5    88  1.50250417e+01  4.40000000e-01  3.88783309e+01
    5    89  1.50250417e+01  4.45000000e-01  3.69708511e+01
    5    90  1.50250417e+01  4.50000000e-01  3.48174472e+01
    5    91  1.50250417e+01  4.55000000e-01  3.24050205e+01
    5    92  1.50250417e+01  4.60000000e-01  2.97249167e+01
    5    93  1.50250417e+01  4.65000000e-01  2.67742522e+01
    5    94  1.50250417e+01  4.70000000e-01  2.35572275e+01
    5    95  1.50250417e+01  4.75000000e-01  2.00863014e+01
    5    96  1.50250417e+01  4.80000000e-01  1.63830636e+01
    5    97  1.50250417e+01  4.85000000e-01  1.24786217e+01
    5    98  1.50250417e+01  4.90000000e-01  8.41331241e+00
    5    99  1.50250417e+01  4.95000000e-01  4.23558603e+00
    5   100  1.50250417e+01  5.00000000e-01  0.00000000e+00

    6     0  1.80300501e+01  0.00000000e+00  0.00000000e+00
    6     1  1.80300501e+01  5.00000000e-03  7.62378893e+00
    6     2  1.80300501e+01  1.00000000e-02  1.51662505e+01
    6     3  1.80300501e+01  1.50000000e-02  2.25493824e+01
    6     4  1.80300501e+01  2.00000000e-02  2.97015171e+01
    6     5  1.80300501e+01  2.50000000e-02  3.65597679e+01
    6     6  1.80300501e+01  3.00000000e-02  4.30717593e+01
    6     7  1.80300501e+01  3.50000000e-02  4.91965969e+01
    6     8  1.80300501e+01  4.00000000e-02  5.49051134e+01
    6     9  1.80300501e+01  4.50000000e-02  6.01794914e+01
    6    10  1.80300501e+01  5.00000000e-02  6.50123957e+01
    6    11  1.80300501e+01  5.50000000e-02  6.94057602e+01
    6    12  1.80300501e+01  6.00000000e-02  7.33693663e+01
    6    13  1.80300501e+01  6.50000000e-02  7.69193350e+01
    6    14  1.80300501e+01  7.00000000e-02  8.00766299e+01
    6    15  1.80300501e+01  7.50000000e-02  8.28656456e+01
    6    16  1.80300501e+01  8.00000000e-02  8.53129303e+01
    6    17  1.80300501e+01  8.50000000e-02  8.74460728e+01
    6    18  1.80300501e+01  9.00000000e-02  8.92927656e+01
    6    19  1.80300501e+01  9.50000000e-02  9.08800439e+01
    6    20  1.80300501e+01  1.00000000e-01  9.22336901e+01
    6    21  1.80300501e+01  1.05000000e-01  9.33777888e+01
    6    22  1.80300501e+01  1.10000000e-01  9.43344118e+01
    6    23  1.80300501e+01  1.15000000e-01  9.51234141e+01
    6    24  1.80300501e+01  1.20000000e-01  9.57623204e+01
    6    25  1.80300501e+01  1.25000000e-01  9.62662842e+01
    6    26  1.80300501e+01  1.30000000e-01  9.66481028e+01
    6    27  1.80300501e+01  1.35000000e-01  9.69182757e+01
    6    28  1.80300501e+01  1.40000000e-01  9.70850960e+01
    6    29  1.80300501e+01  1.45000000e-01  9.71547662e+01
    6    30  1.80300501e+01  1.50000000e-01  9.71315341e+01
    6    31  1.80300501e+01  1.55000000e-01  9.70178476e+01
    6    32  1.80300501e+01  1.60000000e-01  9.68145254e+01
    6    33  1.80300501e+01  1.65000000e-01  9.65209480e+01
    6    34  1.80300501e+01  1.70000000e-01  9.61352706e+01
    6    35  1.80300501e+01  1.75000000e-01  9.56546613e+01
    6    36  1.80300501e+01  1.80000000e-01  9.50755694e+01
    6    37  1.80300501e+01  1.85000000e-01  9.43940264e+01
    6    38  1.80300501e+01  1.90000000e-01  9.36059820e+01
    6    39  1.80300501e+01  1.95000000e-01  9.27076739e+01
    6    40  1.80300501e+01  2.00000000e-01  9.16960269e+01
    6    41  1.80300501e+01  2.05000000e-01  9.05690732e+01
    6    42  1.80300501e+01  2.10000000e-01  8.93263785e+01
    6    43  1.80300501e+01  2.15000000e-01  8.79694534e+01
    6    44  1.80300501e+01  2.20000000e-01  8.65021241e+01
    6    45  1.80300501e+01  2.25000000e-01  8.49308284e+01
    6    46  1.80300501e+01  2.30000000e-01  8.32648032e+01
    6    47  1.80300501e+01  2.35000000e-01  8.15161273e+01
    6    48  1.80300501e+01  2.40000000e-01  7.96995891e+01
    6    49  1.80300501e+01  2.45000000e-01  7.78323610e+01
    6    50  1.80300501e+01  2.50000000e-01  7.59334806e+01
    6    51  1.80300501e+01  2.55000000e-01  7.40231622e+01
    6    52  1.80300501e+01  2.60000000e-01  7.21219909e+01
    6    53  1.80300501e+01  2.65000000e-01  7.02500719e+01
    6    54  1.80300501e+01  2.70000000e-01  6.84262202e+01
    6    55  1.80300501e+01  2.75000000e-01  6.66672633e+01
    6    56  1.80300501e+01  2.80000000e-01  6.49875086e+01
    6    57  1.80300501e+01  2.85000000e-01  6.33983990e+01
    6    58  1.80300501e+01  2.90000000e-01  6.19083563e+01
    6    59  1.80300501e+01  2.95000000e-01  6.05227929e+01
    6    60  1.80300501e+01  3.00000000e-01  5.92442618e+01
    6    61  1.80300501e+01  3.05000000e-01  5.80727067e+01
    6    62  1.80300501e+01  3.10000000e-01  5.70057781e+01
    6    63  1.80300501e+01  3.15000000e-01  5.60391800e+01
    6    64  1.80300501e+01  3.20000000e-01  5.51670202e+01
    6    65  1.80300501e+01  3.25000000e-01  5.43821421e+01
    6    66  1.80300501e+01  3.30000000e-01  5.36764223e+01
    6    67  1.80300501e+01  3.35000000e-01  5.30410241e+01
    6    68  1.80300501e+01  3.40000000e-01  5.24666012e+01
    6    69  1.80300501e+01  3.45000000e-01  5.19434504e+01
    6    70  1.80300501e+01  3.50000000e-01  5.14616160e+01
    6    71  1.80300501e+01  3.55000000e-01  5.10109474e+01
    6    72  1.80300501e+01  3.60000000e-01  5.05811176e+01
    6    73  1.80300501e+01  3.65000000e-01  5.01616069e+01
    6    74  1.80300501e+01  3.70000000e-01  4.97416606e+01
    6    75  1.80300501e+01  3.75000000e-01  4.93102264e+01
    6    76  1.80300501e+01  3.80000000e-01  4.88558801e+01
    6    77  1.80300501e+01  3.85000000e-01  4.83667489e+01
    6    78  1.80300501e+01  3.90000000e-01  4.78304387e+01
    6    79  1.80300501e+01  3.95000000e-01  4.72339771e+01
    6    80  1.80300501e+01  4.00000000e-01  4.65637806e+01
    6    81  1.80300501e+01  4.05000000e-01  4.58056568e+01
    6    82  1.80300501e+01  4.10000000e-01  4.49448529e+01
    6    83  1.80300501e+01  4.15000000e-01  4.39661616e+01
    6    84  1.80300501e+01  4.20000000e-01  4.28540957e+01
    6    85  1.80300501e+01  4.25000000e-01  4.15931410e+01
    6    86  1.80300501e+01  4.30000000e-01  4.01680961e+01
    6    87  1.80300501e+01  4.35000000e-01  3.85645046e+01
    6    88  1.80300501e+01  4.40000000e-01  3.67691786e+01
    6    89  1.80300501e+01  4.45000000e-01  3.47708092e+01
    6    90  1.80300501e+01  4.50000000e-01  3.25606466e+01
    6    91  1.80300501e+01  4.55000000e-01  3.01332267e+01
    6    92  1.80300501e+01  4.60000000e-01  2.74871061e+01
    6    93  1.80300501e+01  4.65000000e-01  2.46255564e+01
    6    94  1.80300501e+01  4.70000000e-01  2.15571564e+01
    6    95  1.80300501e+01  4.75000000e-01  1.82962138e+01
    6    96  1.80300501e+01  4.80000000e-01  1.48629434e+01
    6    97  1.80300501e+01  4.85000000e-01  1.12833343e+01
    6    98  1.80300501e+01  4.90000000e-01  7.58865739e+00
    6    99  1.80300501e+01  4.95000000e-01  3.81459276e+00
    6   100  1.80300501e+01  5.00000000e-01  0.00000000e+00

    7     0  2.10350584e+01  0.00000000e+00  0.00000000e+00
    7     1  2.10350584e+01  5.00000000e-03  6.98871593e+00
    7     2  2.10350584e+01  1.00000000e-02  1.39162950e+01
    7     3  2.10350584e+01  1.50000000e-02  2.07235437e+01
    7     4  2.10350584e+01  2.00000000e-02  2.73550232e+01
    7     5  2.10350584e+01  2.50000000e-02  3.37606113e+01
    7     6  2.10350584e+01  3.00000000e-02  3.98967310e+01
    7     7  2.10350584e+01  3.50000000e-02  4.57271981e+01
    7     8  2.10350584e+01  4.00000000e-02  5.12236742e+01
    7     9  2.10350584e+01  4.50000000e-02  5.63657466e+01
    7    10  2.10350584e+01  5.00000000e-02  6.11406788e+01
    7    11  2.10350584e+01  5.50000000e-02  6.55428897e+01
    7    12  2.10350584e+01  6.00000000e-02  6.95732312e+01
    7    13  2.10350584e+01  6.50000000e-02  7.32381277e+01
    7    14  2.10350584e+01  7.00000000e-02  7.65486430e+01
    7    15  2.10350584e+01  7.50000000e-02  7.95195274e+01
    7    16  2.10350584e+01  8.00000000e-02  8.21682891e+01
    7    17  2.10350584e+01  8.50000000e-02  8.45143238e+01
    7    18  2.10350584e+01  9.00000000e-02  8.65781262e+01
    7    19  2.10350584e+01  9.50000000e-02  8.83805969e+01
    7    20  2.10350584e+01  1.00000000e-01  8.99424522e+01
    7    21  2.10350584e+01  1.05000000e-01  9.12837358e+01
    7    22  2.10350584e+01  1.10000000e-01  9.24234303e+01
    7    23  2.10350584e+01  1.15000000e-01  9.33791597e+01
    7    24  2.10350584e+01  1.20000000e-01  9.41669743e+01
    7    25  2.10350584e+01  1.25000000e-01  9.48012093e+01
    7    26  2.10350584e+01  1.30000000e-01  9.52944057e+01
    7    27  2.10350584e+01  1.35000000e-01  9.56572854e+01
    7    28  2.10350584e+01  1.40000000e-01  9.58987733e+01
    7    29  2.10350584e+01  1.45000000e-01  9.60260573e+01
    7    30  2.10350584e+01  1.50000000e-01  9.60446838e+01
    7    31  2.10350584e+01  1.55000000e-01  9.59586825e+01
    7    32  2.10350584e+01  1.60000000e-01  9.57707185e+01
    7    33  2.10350584e+01  1.65000000e-01  9.54822703e+01
    7    34  2.10350584e+01  1.70000000e-01  9.50938318e+01
    7    35  2.10350584e+01  1.75000000e-01  9.46051370e+01
    7    36  2.10350584e+01  1.80000000e-01  9.40154077e+01
    7    37  2.10350584e+01  1.85000000e-01  9.33236197e+01
    7    38  2.10350584e+01  1.90000000e-01  9.25287868e+01
    7    39  2.10350584e+01  1.95000000e-01  9.16302554e+01
    7    40  2.10350584e+01  2.00000000e-01  9.06280042e+01
    7    41  2.10350584e+01  2.05000000e-01  8.95229374e+01
    7    42  2.10350584e+01  2.10000000e-01  8.83171622e+01
